player_id,first_name,last_name,Date1,Date2,Date3,Date4,birth_year,birth_month,birth_day,birth_month2
8476854,Hampus,Lindholm,20-Jan-94,Jan-20-1994,1/20/94,1/20/94,1994,1,20,Jan
8476999,Linus,Ullmark,31-Jul-93,Jul-31-1993,7/31/93,7/31/93,1993,7,31,Jul
8477903,Garnet,Hathaway,23-Nov-91,Nov-23-1991,11/23/91,11/23/91,1991,11,23,Nov
8479533,Joona,Koppanen,25-Feb-98,Feb-25-1998,2/25/98,2/25/98,1998,2,25,Feb
8480880,Jakub,Lauko,28-Mar-00,Mar-28-2000,3/28/00,3/28/00,2000,3,28,Mar
8479968,Vinni,Lettieri,6-Feb-95,Feb-6-1995,2/6/95,2/6/95,1995,2,6,Feb
8475200,Dmitry,Orlov,23-Jul-91,Jul-23-1991,7/23/91,7/23/91,1991,7,23,Jul
8471873,Anton,Stralman,1-Aug-86,Aug-1-1986,8/1/86,8/1/86,1986,8,1,Aug
8481556,John,Beecher,5-Apr-01,Apr-5-2001,4/5/01,4/5/01,2001,4,5,Apr
8479987,Morgan,Geekie,20-Jul-98,Jul-20-1998,7/20/98,7/20/98,1998,7,20,Jul
8483567,Georgii,Merkulov,10-Oct-00,Oct-10-2000,10/10/00,10/10/00,2000,10,10,Oct
8483505,Matthew,Poitras,10-Mar-04,Mar-10-2004,3/10/04,3/10/04,2004,3,10,Mar
8474037,James,van Riemsdyk,4-May-89,May-4-1989,5/4/89,5/4/89,1989,5,4,May
8482511,Mason,Lohrei,17-Jan-01,Jan-17-2001,1/17/01,1/17/01,2001,1,17,Jan
8474031,Kevin,Shattenkirk,29-Jan-89,Jan-29-1989,1/29/89,1/29/89,1989,1,29,Jan
8483548,Brandon,Bussi,25-Jun-98,Jun-25-1998,6/25/98,6/25/98,1998,6,25,Jun
8470611,Eric,Fehr,7-Sep-85,Sep-7-1985,9/7/85,9/7/85,1985,9,7,Sep
8471451,Aaron,Gagnon,24-Apr-86,Apr-24-1986,4/24/86,4/24/86,1986,4,24,Apr
8470854,Tanner,Glass,29-Nov-83,Nov-29-1983,11/29/83,11/29/83,1983,11,29,Nov
8468881,Jason,Jaffray,30-Jun-81,Jun-30-1981,6/30/81,6/30/81,1981,6,30,Jun
8474050,Brett,MacLean,24-Dec-88,Dec-24-1988,12/24/88,12/24/88,1988,12,24,Dec
8471694,Kenndal,McArdle,4-Jan-87,Jan-4-1987,1/4/87,1/4/87,1987,1,4,Jan
8468704,Antti,Miettinen,3-Jul-80,Jul-3-1980,7/3/80,7/3/80,1980,7,3,Jul
8476460,Mark,Scheifele,15-Mar-93,Mar-15-1993,3/15/93,3/15/93,1993,3,15,Mar
8469581,Kyle,Wellwood,16-May-83,May-16-1983,5/16/83,5/16/83,1983,5,16,May
8471482,Grant,Clitsome,14-Apr-85,Apr-14-1985,4/14/85,4/14/85,1985,4,14,Apr
8471978,Brett,Festerling,3-Mar-86,Mar-3-1986,3/3/86,3/3/86,1986,3,3,Mar
8470780,Mark,Flood,29-Sep-84,Sep-29-1984,9/29/84,9/29/84,1984,9,29,Sep
8470905,Randy,Jones,23-Jul-81,Jul-23-1981,7/23/81,7/23/81,1981,7,23,Jul
8466140,Olli,Jokinen,5-Dec-78,Dec-5-1978,12/5/78,12/5/78,1978,12,5,Dec
8474061,Anthony,Peluso,18-Apr-89,Apr-18-1989,4/18/89,4/18/89,1989,4,18,Apr
8471390,Mike,Santorelli,14-Dec-85,Dec-14-1985,12/14/85,12/14/85,1985,12,14,Dec
8474674,James,Wright,24-Mar-90,Mar-24-1990,3/24/90,3/24/90,1990,3,24,Mar
8474743,Zach,Redmond,26-Jul-88,Jul-26-1988,7/26/88,7/26/88,1988,7,26,Jul
8471219,Al,Montoya,13-Feb-85,Feb-13-1985,2/13/85,2/13/85,1985,2,13,Feb
8474012,John,Albert,19-Jan-89,Jan-19-1989,1/19/89,1/19/89,1989,1,19,Jan
8473564,Michael,Frolik,17-Feb-88,Feb-17-1988,2/17/88,2/17/88,1988,2,17,Feb
8474603,Eric,O'Dell,21-Jun-90,Jun-21-1990,6/21/90,6/21/90,1990,6,21,Jun
8471682,Devin,Setoguchi,1-Jan-87,Jan-1-1987,1/1/87,1/1/87,1987,1,1,Jan
8474184,Keaton,Ellerby,5-Nov-88,Nov-5-1988,11/5/88,11/5/88,1988,11,5,Nov
8475815,Julian,Melchiori,6-Dec-91,Dec-6-1991,12/6/91,12/6/91,1991,12,6,Dec
8471385,Adam,Pardy,29-Mar-84,Mar-29-1984,3/29/84,3/29/84,1984,3,29,Mar
8476885,Jacob,Trouba,26-Feb-94,Feb-26-1994,2/26/94,2/26/94,1994,2,26,Feb
8474636,Michael,Hutchinson,2-Mar-90,Mar-2-1990,3/2/90,3/2/90,1990,3,2,Mar
8474001,TJ,Galiardi,22-Apr-88,Apr-22-1988,4/22/88,4/22/88,1988,4,22,Apr
8476392,Adam,Lowry,29-Mar-93,Mar-29-1993,3/29/93,3/29/93,1993,3,29,Mar
8473618,Mathieu,Perreault,5-Jan-88,Jan-5-1988,1/5/88,1/5/88,1988,1,5,Jan
8475567,Julien,Brouillette,5-Dec-86,Dec-5-1986,12/5/86,12/5/86,1986,12,5,Dec
8469531,Jay,Harrison,3-Nov-82,Nov-3-1982,11/3/82,11/3/82,1982,11,3,Nov
8474574,Tyler,Myers,1-Feb-90,Feb-1-1990,2/1/90,2/1/90,1990,2,1,Feb
8476469,Joel,Armia,31-May-93,May-31-1993,5/31/93,5/31/93,1993,5,31,May
8477448,Marko,Dano,30-Nov-94,Nov-30-1994,11/30/94,11/30/94,1994,11,30,Nov
8477940,Nikolaj,Ehlers,14-Feb-96,Feb-14-1996,2/14/96,2/14/96,1996,2,14,Feb
8476910,Scott,Kosmachuk,24-Jan-94,Jan-24-1994,1/24/94,1/24/94,1994,1,24,Jan
8477076,JC,Lipon,10-Jul-93,Jul-10-1993,7/10/93,7/10/93,1993,7,10,Jul
8477464,Nic,Petan,22-Mar-95,Mar-22-1995,3/22/95,3/22/95,1995,3,22,Mar
8479293,Brandon,Tanev,31-Dec-91,Dec-31-1991,12/31/91,12/31/91,1991,12,31,Dec
8477504,Josh,Morrissey,28-Mar-95,Mar-28-1995,3/28/95,3/28/95,1995,3,28,Mar
8476945,Connor,Hellebuyck,19-May-93,May-19-1993,5/19/93,5/19/93,1993,5,19,May
8478398,Kyle,Connor,9-Dec-96,Dec-9-1996,12/9/96,12/9/96,1996,12,9,Dec
8475769,Quinton,Howden,21-Jan-92,Jan-21-1992,1/21/92,1/21/92,1992,1,21,Jan
8479339,Patrik,Laine,19-Apr-98,Apr-19-1998,4/19/98,4/19/98,1998,4,19,Apr
8473574,Shawn,Matthias,19-Feb-88,Feb-19-1988,2/19/88,2/19/88,1988,2,19,Feb
8478458,Jack,Roslovic,29-Jan-97,Jan-29-1997,1/29/97,1/29/97,1997,1,29,Jan
8478031,Nelson,Nogier,27-May-96,May-27-1996,5/27/96,5/27/96,1996,5,27,May
8473565,Brian,Strait,4-Jan-88,Jan-4-1988,1/4/88,1/4/88,1988,1,4,Jan
8468611,Matt,Hendricks,17-Jun-81,Jun-17-1981,6/17/81,6/17/81,1981,6,17,Jun
8477962,Brendan,Lemieux,15-Mar-96,Mar-15-1996,3/15/96,3/15/96,1996,3,15,Mar
8471669,Paul,Stastny,27-Dec-85,Dec-27-1985,12/27/85,12/27/85,1985,12,27,Dec
8478915,Sami,Niku,10-Oct-96,Oct-10-1996,10/10/96,10/10/96,1996,10,10,Oct
8477359,Tucker,Poolman,8-Jun-93,Jun-8-1993,6/8/93,6/8/93,1993,6,8,Jun
8473461,Steve,Mason,29-May-88,May-29-1988,5/29/88,5/29/88,1988,5,29,May
8478891,Mason,Appleton,15-Jan-96,Jan-15-1996,1/15/96,1/15/96,1996,1,15,Jan
8475763,Kevin,Hayes,8-May-92,May-8-1992,5/8/92,5/8/92,1992,5,8,May
8480005,Kristian,Vesalainen,1-Jun-99,Jun-1-1999,6/1/99,6/1/99,1999,6,1,Jun
8476470,Nathan,Beaulieu,5-Dec-92,Dec-5-1992,12/5/92,12/5/92,1992,12,5,Dec
8476799,Cameron,Schilling,7-Oct-88,Oct-7-1988,10/7/88,10/7/88,1988,10,7,Oct
8476316,Laurent,Brossoit,23-Mar-93,Mar-23-1993,3/23/93,3/23/93,1993,3,23,Mar
8475268,Gabriel,Bourque,23-Sep-90,Sep-23-1990,9/23/90,9/23/90,1990,9,23,Sep
8481642,Andrei,Chibisov,26-Feb-93,Feb-26-1993,2/26/93,2/26/93,1993,2,26,Feb
8475236,Cody,Eakin,24-May-91,May-24-1991,5/24/91,5/24/91,1991,5,24,May
8481019,David,Gustafsson,11-Apr-00,Apr-11-2000,4/11/00,4/11/00,2000,4,11,Apr
8478424,Jansen,Harkins,23-May-97,May-23-1997,5/23/97,5/23/97,1997,5,23,May
8473914,Mark,Letestu,4-Feb-85,Feb-4-1985,2/4/85,2/4/85,1985,2,4,Feb
8481649,Joona,Luoto,26-Sep-97,Sep-26-1997,9/26/97,9/26/97,1997,9,26,Sep
8476400,Logan,Shaw,5-Oct-92,Oct-5-1992,10/5/92,10/5/92,1992,10,5,Oct
8476406,Nicholas,Shore,26-Sep-92,Sep-26-1992,9/26/92,9/26/92,1992,9,26,Sep
8478058,CJ,Suess,17-Mar-94,Mar-17-1994,3/17/94,3/17/94,1994,3,17,Mar
8475868,Anthony,Bitetto,15-Jul-90,Jul-15-1990,7/15/90,7/15/90,1990,7,15,Jul
8477472,Carl,Dahlstrom,28-Jan-95,Jan-28-1995,1/28/95,1/28/95,1995,1,28,Jan
8476331,Dylan,DeMelo,1-May-93,May-1-1993,5/1/93,5/1/93,1993,5,1,May
8481572,Ville,Heinola,2-Mar-01,Mar-2-2001,3/2/01,3/2/01,2001,3,2,Mar
8480145,Neal,Pionk,29-Jul-95,Jul-29-1995,7/29/95,7/29/95,1995,7,29,Jul
8474579,Luca,Sbisa,30-Jan-90,Jan-30-1990,1/30/90,1/30/90,1990,1,30,Jan
8479400,Pierre-Luc,Dubois,24-Jun-98,Jun-24-1998,6/24/98,6/24/98,1998,6,24,Jun
8473453,Trevor,Lewis,8-Jan-87,Jan-8-1987,1/8/87,1/8/87,1987,1,8,Jan
8476952,Dominic,Toninato,9-Mar-94,Mar-9-1994,3/9/94,3/9/94,1994,3,9,Mar
8474818,Jordie,Benn,26-Jul-87,Jul-26-1987,7/26/87,7/26/87,1987,7,26,Jul
8479378,Logan,Stanley,26-May-98,May-26-1998,5/26/98,5/26/98,1998,5,26,May
8480289,Morgan,Barron,2-Dec-98,Dec-2-1998,12/2/98,12/2/98,1998,12,2,Dec
8478996,Adam,Brooks,6-May-96,May-6-1996,5/6/96,5/6/96,1996,5,6,May
8479591,Michael,Eyssimont,9-Sep-96,Sep-9-1996,9/9/96,9/9/96,1996,9,9,Sep
8482408,Jeff,Malott,7-Aug-96,Aug-7-1996,8/7/96,8/7/96,1996,8,7,Aug
8482149,Cole,Perfetti,1-Jan-02,Jan-1-2002,1/1/02,1/1/02,2002,1,1,Jan
8478040,Austin,Poganski,16-Feb-96,Feb-16-1996,2/16/96,2/16/96,1996,2,16,Feb
8480443,Kristian,Reichel,11-Jun-98,Jun-11-1998,6/11/98,6/11/98,1998,6,11,Jun
8477482,Zach,Sanford,9-Nov-94,Nov-9-1994,11/9/94,11/9/94,1994,11,9,Nov
8480990,Declan,Chisholm,12-Jan-00,Jan-12-2000,1/12/00,1/12/00,2000,1,12,Jan
8475455,Brenden,Dillon,13-Nov-90,Nov-13-1990,11/13/90,11/13/90,1990,11,13,Nov
8480192,Johnathan,Kovacevic,12-Jul-97,Jul-12-1997,7/12/97,7/12/97,1997,7,12,Jul
8480049,Dylan,Samberg,24-Jan-99,Jan-24-1999,1/24/99,1/24/99,1999,1,24,Jan
8477220,Nate,Schmidt,16-Jul-91,Jul-16-1991,7/16/91,7/16/91,1991,7,16,Jul
8479536,Axel,Jonsson-Fjallby,10-Feb-98,Feb-10-1998,2/10/98,2/10/98,1998,2,10,Feb
8477357,Saku,Maenalanen,29-May-94,May-29-1994,5/29/94,5/29/94,1994,5,29,May
8475799,Nino,Niederreiter,8-Sep-92,Sep-8-1992,9/8/92,9/8/92,1992,9,8,Sep
8478831,Kevin,Stenlund,20-Sep-96,Sep-20-1996,9/20/96,9/20/96,1996,9,20,Sep
8478476,Kyle,Capobianco,13-Aug-97,Aug-13-1997,8/13/97,8/13/97,1997,8,13,Aug
8479496,David,Rittich,19-Aug-92,Aug-19-1992,8/19/92,8/19/92,1992,8,19,Aug
8480113,Alex,Iafallo,21-Dec-93,Dec-21-1993,12/21/93,12/21/93,1993,12,21,Dec
8480845,Rasmus,Kupari,15-Mar-00,Mar-15-2000,3/15/00,3/15/00,2000,3,15,Mar
8480014,Gabriel,Vilardi,16-Aug-99,Aug-16-1999,8/16/99,8/16/99,1999,8,16,Aug
8445662,Steve,Bozek,26-Nov-60,Nov-26-1960,11/26/60,11/26/60,1960,11,26,Nov
8445728,David,Bruce,7-Oct-64,Oct-7-1964,10/7/64,10/7/64,1964,10,7,Oct
8455949,Edward,Courtenay,2-Feb-68,Feb-2-1968,2/2/68,2/2/68,1968,2,2,Feb
8446210,Craig,Coxe,21-Jan-64,Jan-21-1964,1/21/64,1/21/64,1964,1,21,Jan
8458711,Dale,Craigwell,24-Apr-71,Apr-24-1971,4/24/71,4/24/71,1971,4,24,Apr
8458516,Pat,Falloon,22-Sep-72,Sep-22-1972,9/22/72,9/22/72,1972,9,22,Sep
8458808,Mikhail,Kravets,12-Nov-63,Nov-12-1963,11/12/63,11/12/63,1963,11,12,Nov
8450523,Wayne,Presley,23-Mar-65,Mar-23-1965,3/23/65,3/23/65,1965,3,23,Mar
8457747,Jean-Francois,Quintin,28-May-69,May-28-1969,5/28/69,5/28/69,1969,5,28,May
8451596,Dave,Snuggerud,20-Jun-66,Jun-20-1966,6/20/66,6/20/66,1966,6,20,Jun
8455911,Michael,Colman,4-Aug-68,Aug-4-1968,8/4/68,8/4/68,1968,8,4,Aug
8448794,Rick,Lessard,9-Jan-68,Jan-9-1968,1/9/68,1/9/68,1968,1,9,Jan
8457974,Claudio,Scremin,28-May-68,May-28-1968,5/28/68,5/28/68,1968,5,28,May
8458504,David,Williams,25-Aug-67,Aug-25-1967,8/25/67,8/25/67,1967,8,25,Aug
8452489,Doug,Wilson,5-Jul-57,Jul-5-1957,7/5/57,7/5/57,1957,7,5,Jul
8456264,Wade,Flaherty,11-Jan-68,Jan-11-1968,1/11/68,1/11/68,1968,1,11,Jan
8456692,Arturs,Irbe,2-Feb-67,Feb-2-1967,2/2/67,2/2/67,1967,2,2,Feb
8445335,Robin,Bawa,23-Jun-66,Jun-23-1966,6/23/66,6/23/66,1966,6,23,Jun
8458761,Mark,Beaufait,13-May-70,May-13-1970,5/13/70,5/13/70,1970,5,13,May
8456347,Rob,Gaudreau,20-Jan-70,Jan-20-1970,1/20/70,1/20/70,1970,1,20,Jan
8449412,Hubie,Mcdonough,7-Aug-63,Aug-7-1963,8/7/63,8/7/63,1963,8,7,Aug
8458647,Jaroslav,Otevrel,16-Sep-68,Sep-16-1968,9/16/68,9/16/68,1968,9,16,Sep
8458559,Dody,Wood,18-Mar-72,Mar-18-1972,3/18/72,3/18/72,1972,3,18,Mar
8458507,Peter,Ahola,14-May-68,May-14-1968,5/14/68,5/14/68,1968,5,14,May
8458544,Sandis,Ozolinsh,3-Aug-72,Aug-3-1972,8/3/72,8/3/72,1972,8,3,Aug
8457642,Tom,Pederson,14-Jan-70,Jan-14-1970,1/14/70,1/14/70,1970,1,14,Jan
8458492,Doug,Zmolek,3-Nov-70,Nov-3-1970,11/3/70,11/3/70,1970,11,3,Nov
8455752,Viacheslav,Butsayev,13-Jun-70,Jun-13-1970,6/13/70,6/13/70,1970,6,13,Jun
8445918,Dave,Capuano,27-Jul-68,Jul-27-1968,7/27/68,7/27/68,1968,7,27,Jul
8456183,Gary,Emmons,20-Dec-63,Dec-20-1963,12/20/63,12/20/63,1963,12,20,Dec
8449163,Sergei,Makarov,19-Jun-58,Jun-19-1958,6/19/58,6/19/58,1958,6,19,Jun
8458755,Jeff,Mclean,6-Oct-69,Oct-6-1969,10/6/69,10/6/69,1969,10,6,Oct
8458940,Mike,Rathje,11-May-74,May-11-1974,5/11/74,5/11/74,1974,5,11,May
8459059,Michal,Sykora,5-Jul-73,Jul-5-1973,7/5/73,7/5/73,1973,7,5,Jul
8452246,Jimmy,Waite,15-Apr-69,Apr-15-1969,4/15/69,4/15/69,1969,4,15,Apr
8459683,Ilya,Byakin,2-Feb-63,Feb-2-1963,2/2/63,2/2/63,1963,2,2,Feb
8445712,Dave,Brown,12-Oct-62,Oct-12-1962,10/12/62,10/12/62,1962,10,12,Oct
8459011,Jan,Caloun,20-Dec-72,Dec-20-1972,12/20/72,12/20/72,1972,12,20,Dec
8459479,Ville,Peltonen,24-May-73,May-24-1973,5/24/73,5/24/73,1973,5,24,May
8460558,Alexei,Yegorov,21-May-75,May-21-1975,5/21/75,5/21/75,1975,5,21,May
8459035,Marcus,Ragnarsson,13-Aug-71,Aug-13-1971,8/13/71,8/13/71,1971,8,13,Aug
8457928,Geoff,Sarjeant,30-Nov-69,Nov-30-1969,11/30/69,11/30/69,1969,11,30,Nov
8446733,Todd,Ewen,22-Mar-66,Mar-22-1966,3/22/66,3/22/66,1966,3,22,Mar
8447350,Tony,Granato,25-Jul-64,Jul-25-1964,7/25/64,7/25/64,1964,7,25,Jul
8458879,Chris,Lipuma,23-Mar-71,Mar-23-1971,3/23/71,3/23/71,1971,3,23,Mar
8459112,Jason,Widmer,1-Aug-73,Aug-1-1973,8/1/73,8/1/73,1973,8,1,Aug
8445386,Ed,Belfour,21-Apr-65,Apr-21-1965,4/21/65,4/21/65,1965,4,21,Apr
8448020,Kelly,Hrudey,13-Jan-61,Jan-13-1961,1/13/61,1/13/61,1961,1,13,Jan
8460629,Alexander,Korolyuk,15-Jan-76,Jan-15-1976,1/15/76,1/15/76,1976,1,15,Jan
8448834,Dave,Lowry,14-Feb-65,Feb-14-1965,2/14/65,2/14/65,1965,2,14,Feb
8466139,Patrick,Marleau,15-Sep-79,Sep-15-1979,9/15/79,9/15/79,1979,9,15,Sep
8449295,Stephane,Matteau,2-Sep-69,Sep-2-1969,9/2/69,9/2/69,1969,9,2,Sep
8459332,Barry,Potomski,24-Nov-72,Nov-24-1972,11/24/72,11/24/72,1972,11,24,Nov
8447979,Bill,Houlder,11-Mar-67,Mar-11-1967,3/11/67,3/11/67,1967,3,11,Mar
8446303,Vincent,Damphousse,17-Dec-67,Dec-17-1967,12/17/67,12/17/67,1967,12,17,Dec
8459256,Alex,Hicks,4-Sep-69,Sep-4-1969,9/4/69,9/4/69,1969,9,4,Sep
8451709,Ronnie,Stern,11-Jan-67,Jan-11-1967,1/11/67,1/11/67,1967,1,11,Jan
8466158,Scott,Hannan,23-Jan-79,Jan-23-1979,1/23/79,1/23/79,1979,1,23,Jan
8451804,Gary,Suter,24-Jun-64,Jun-24-1964,6/24/64,6/24/64,1964,6,24,Jun
8458693,Sean,Gauthier,28-Mar-71,Mar-28-1971,3/28/71,3/28/71,1971,3,28,Mar
8459431,Todd,Harvey,17-Feb-75,Feb-17-1975,2/17/75,2/17/75,1975,2,17,Feb
8459430,Niklas,Sundstrom,6-Jun-75,Jun-6-1975,6/6/75,6/6/75,1975,6,6,Jun
8460705,Evgeni,Nabokov,25-Jul-75,Jul-25-1975,7/25/75,7/25/75,1975,7,25,Jul
8465059,Matt,Bradley,13-Jun-78,Jun-13-1978,6/13/78,6/13/78,1978,6,13,Jun
8456903,Paul,Kruse,15-Mar-70,Mar-15-1970,3/15/70,3/15/70,1970,3,15,Mar
8459412,Jim,Montgomery,30-Jun-69,Jun-30-1969,6/30/69,6/30/69,1969,6,30,Jun
8466343,Mark,Smith,24-Oct-77,Oct-24-1977,10/24/77,10/24/77,1977,10,24,Oct
8451972,Scott,Thornton,9-Jan-71,Jan-9-1971,1/9/71,1/9/71,1971,1,9,Jan
8462147,Miikka,Kiprusoff,26-Oct-76,Oct-26-1976,10/26/76,10/26/76,1976,10,26,Oct
8468130,Hannes,Hyvonen,29-Aug-75,Aug-29-1975,8/29/75,8/29/75,1975,8,29,Aug
8455505,Steve,Bancroft,6-Oct-70,Oct-6-1970,10/6/70,10/6/70,1970,10,6,Oct
8462117,Vesa,Toskala,20-May-77,May-20-1977,5/20/77,5/20/77,1977,5,20,May
8467357,Jonathan,Cheechoo,15-Jul-80,Jul-15-1980,7/15/80,7/15/80,1980,7,15,Jul
8468028,Niko,Dimitrakos,21-May-79,May-21-1979,5/21/79,5/21/79,1979,5,21,May
8462227,Ryan,Kraft,7-Nov-75,Nov-7-1975,11/7/75,11/7/75,1975,11,7,Nov
8468150,Lynn,Loyns,22-Feb-81,Feb-22-1981,2/22/81,2/22/81,1981,2,22,Feb
8462105,Alyn,McCauley,29-May-77,May-29-1977,5/29/77,5/29/77,1977,5,29,May
8468726,Chad,Wiseman,25-Mar-81,Mar-25-1981,3/25/81,3/25/81,1981,3,25,Mar
8467438,Miroslav,Zalesak,2-Jan-80,Jan-2-1980,1/2/80,1/2/80,1980,1,2,Jan
8467475,Jesse,Fibiger,4-Apr-78,Apr-4-1978,4/4/78,4/4/78,1978,4,4,Apr
8459522,John,Jakopin,16-May-75,May-16-1975,5/16/75,5/16/75,1975,5,16,May
8460534,Curtis,Brown,12-Feb-76,Feb-12-1976,2/12/76,2/12/76,1976,2,12,Feb
8460595,Nisse,Ekman,11-Mar-76,Mar-11-1976,3/11/76,3/11/76,1976,3,11,Mar
8469473,Marcel,Goc,24-Aug-83,Aug-24-1983,8/24/83,8/24/83,1983,8,24,Aug
8470599,Milan,Michalek,7-Dec-84,Dec-7-1984,12/7/84,12/7/84,1984,12,7,Dec
8465016,Scott,Parker,29-Jan-78,Jan-29-1978,1/29/78,1/29/78,1978,1,29,Jan
8469555,Christian,Ehrhoff,6-Jul-82,Jul-6-1982,7/6/82,7/6/82,1982,7,6,Jul
8457222,Jason,Marshall,22-Feb-71,Feb-22-1971,2/22/71,2/22/71,1971,2,22,Feb
8470575,Tom,Preissing,3-Dec-78,Dec-3-1978,12/3/78,12/3/78,1978,12,3,Dec
8466210,Ville,Nieminen,6-Apr-77,Apr-6-1977,4/6/77,4/6/77,1977,4,6,Apr
8470574,Grant,Stevenson,15-Oct-81,Oct-15-1981,10/15/81,10/15/81,1981,10,15,Oct
8467931,Matt,Carkner,3-Nov-80,Nov-3-1980,11/3/80,11/3/80,1980,11,3,Nov
8470640,Matt,Carle,25-Sep-84,Sep-25-1984,9/25/84,9/25/84,1984,9,25,Sep
8470324,Josh,Gorges,14-Aug-84,Aug-14-1984,8/14/84,8/14/84,1984,8,14,Aug
8468114,Douglas,Murray,12-Mar-80,Mar-12-1980,3/12/80,3/12/80,1980,3,12,Mar
8468646,Nolan,Schaefer,15-Jan-80,Jan-15-1980,1/15/80,1/15/80,1980,1,15,Jan
8467335,Mark,Bell,5-Aug-80,Aug-5-1980,8/5/80,8/5/80,1980,8,5,Aug
8468463,Mathieu,Darche,26-Nov-76,Nov-26-1976,11/26/76,11/26/76,1976,11,26,Nov
8459640,Mike,Grier,5-Jan-75,Jan-5-1975,1/5/75,1/5/75,1975,1,5,Jan
8470794,Joe,Pavelski,11-Jul-84,Jul-11-1984,7/11/84,7/11/84,1984,7,11,Jul
8469587,Tomas,Plihal,28-Mar-83,Mar-28-1983,3/28/83,3/28/83,1983,3,28,Mar
8459004,Craig,Rivet,13-Sep-74,Sep-13-1974,9/13/74,9/13/74,1974,9,13,Sep
8471709,Marc-Edouard,Vlasic,30-Mar-87,Mar-30-1987,3/30/87,3/30/87,1987,3,30,Mar
8469629,Tom,Cavanagh,24-Mar-82,Mar-24-1982,3/24/82,3/24/82,1982,3,24,Mar
8471641,Mike,Iggulden,9-Nov-82,Nov-9-1982,11/9/82,11/9/82,1982,11,9,Nov
8471235,Lukas,Kaspar,23-Sep-85,Sep-23-1985,9/23/85,9/23/85,1985,9,23,Sep
8471338,Torrey,Mitchell,30-Jan-85,Jan-30-1985,1/30/85,1/30/85,1985,1,30,Jan
8450978,Jeremy,Roenick,17-Jan-70,Jan-17-1970,1/17/70,1/17/70,1970,1,17,Jan
8462535,Jody,Shelley,7-Feb-76,Feb-7-1976,2/7/76,2/7/76,1976,2,7,Feb
8466285,Brian,Campbell,23-May-79,May-23-1979,5/23/79,5/23/79,1979,5,23,May
8467909,Alexei,Semenov,10-Apr-81,Apr-10-1981,4/10/81,4/10/81,1981,4,10,Apr
8462052,Brian,Boucher,2-Jan-77,Jan-2-1977,1/2/77,1/2/77,1977,1,2,Jan
8469556,Dimitri,Patzold,3-Feb-83,Feb-3-1983,2/3/83,2/3/83,1983,2,3,Feb
8471516,Riley,Armstrong,8-Nov-84,Nov-8-1984,11/8/84,11/8/84,1984,11,8,Nov
8473465,Jamie,McGinn,5-Aug-88,Aug-5-1988,8/5/88,8/5/88,1988,8,5,Aug
8468635,Travis,Moen,6-Apr-82,Apr-6-1982,4/6/82,4/6/82,1982,4,6,Apr
8471521,Brad,Staubitz,28-Jul-84,Jul-28-1984,7/28/84,7/28/84,1984,7,28,Jul
8472215,Ryan,Vesce,7-Apr-82,Apr-7-1982,4/7/82,4/7/82,1982,4,7,Apr
8445550,Rob,Blake,10-Dec-69,Dec-10-1969,12/10/69,12/10/69,1969,12,10,Dec
8467096,Dan,Boyle,12-Jul-76,Jul-12-1976,7/12/76,7/12/76,1976,7,12,Jul
8471810,Derek,Joslin,17-Mar-87,Mar-17-1987,3/17/87,3/17/87,1987,3,17,Mar
8474053,Logan,Couture,28-Mar-89,Mar-28-1989,3/28/89,3/28/89,1989,3,28,Mar
8473600,Benn,Ferriero,29-Apr-87,Apr-29-1987,4/29/87,4/29/87,1987,4,29,Apr
8470131,Dwight,Helminen,22-Jun-83,Jun-22-1983,6/22/83,6/22/83,1983,6,22,Jun
8467334,Manny,Malhotra,18-May-80,May-18-1980,5/18/80,5/18/80,1980,5,18,May
8473562,John,McCarthy,9-Aug-86,Aug-9-1986,8/9/86,8/9/86,1986,8,9,Aug
8473712,Frazer,McLaren,29-Oct-87,Oct-29-1987,10/29/87,10/29/87,1987,10,29,Oct
8459687,Scott,Nichol,31-Dec-74,Dec-31-1974,12/31/74,12/31/74,1974,12,31,Dec
8470580,Jed,Ortmeyer,3-Sep-78,Sep-3-1978,9/3/78,9/3/78,1978,9,3,Sep
8470086,Joe,Callahan,20-Dec-82,Dec-20-1982,12/20/82,12/20/82,1982,12,20,Dec
8474218,Jason,Demers,9-Jun-88,Jun-9-1988,6/9/88,6/9/88,1988,6,9,Jun
8468577,Niclas,Wallin,20-Feb-75,Feb-20-1975,2/20/75,2/20/75,1975,2,20,Feb
8471956,Andrew,Desjardins,27-Jul-86,Jul-27-1986,7/27/86,7/27/86,1986,7,27,Jul
8474850,Brandon,Mashinter,20-Sep-88,Sep-20-1988,9/20/88,9/20/88,1988,9,20,Sep
8459514,Jamal,Mayers,24-Oct-74,Oct-24-1974,10/24/74,10/24/74,1974,10,24,Oct
8474027,Justin,Braun,10-Feb-87,Feb-10-1987,2/10/87,2/10/87,1987,2,10,Feb
8474531,Mike,Moore,12-Dec-84,Dec-12-1984,12/12/84,12/12/84,1984,12,12,Dec
8474550,Antti,Niemi,29-Aug-83,Aug-29-1983,8/29/83,8/29/83,1983,8,29,Aug
8467511,Antero,Niittymaki,18-Jun-80,Jun-18-1980,6/18/80,6/18/80,1980,6,18,Jun
8471774,Alex,Stalock,28-Jul-87,Jul-28-1987,7/28/87,7/28/87,1987,7,28,Jul
